city_id,city_name,state,country,lat,lon,temperature,humidity,cloudiness,wind_speed,weather_condition,weather_condition_desc
616879,Ashnak,,AM,40.328869,43.91848,68.97,31.0,40.0,16.11,Clouds,scattered clouds
2799798,Deerlijk,,BE,50.842621,3.3651,66.99,66.0,48.0,8.68,Rain,light rain
6612485,Saint-Antoine-sur-l'Isle,,FR,45.033329,0.05,70.07,60.0,24.0,9.17,Rain,light rain
7873626,Tulfes,,AT,47.230549,11.53995,66.02,46.0,75.0,10.29,Clouds,broken clouds
2972754,Thomery,,FR,48.40723,2.78852,66.58,52.0,72.0,13.87,Rain,light rain
1516601,Dzhetygara,,KZ,52.19083,61.200562,56.25,57.0,18.0,7.67,Clouds,few clouds
6550325,Mellenbach-Glasbach,,DE,50.616699,11.1,62.69,75.0,100.0,4.09,Rain,light rain
6617458,Solaize,,FR,45.6399,4.841,70.63,43.0,56.0,5.82,Thunderstorm,thunderstorm
2795056,Ingelmunster,,BE,50.920811,3.25571,64.45,66.0,61.0,6.71,Rain,moderate rain
2828206,Steinenbronn,,DE,48.666672,9.11667,69.58,52.0,20.0,11.41,Rain,light intensity shower rain
2888033,Kleinweichs,,DE,48.76667,12.83333,63.64,71.0,99.0,4.0,Clouds,overcast clouds
6445047,Verdun-sur-Garonne,,FR,43.853401,1.2365,68.92,49.0,75.0,8.05,Clouds,broken clouds
7872404,Heiligenkreuz am Waasen,,AT,46.948891,15.57839,72.72,64.0,20.0,6.93,Clouds,few clouds
2925720,Forstmehren,,DE,50.700001,7.53333,72.16,67.0,91.0,1.99,Rain,light rain
3176055,Giuliano di Roma,,IT,41.539719,13.2795,72.43,57.0,40.0,13.87,Clouds,scattered clouds
680560,Costeştii din Vale,,RO,44.650002,25.48333,74.34,78.0,20.0,5.82,Clouds,few clouds
1804208,Leiyang,,CN,26.40238,112.859077,77.18,89.0,100.0,1.54,Clouds,overcast clouds
2937201,Diestelow,,DE,53.550201,12.06676,73.44,60.0,75.0,11.41,Clouds,broken clouds
2338334,Ikang,,NG,4.78978,8.531600000000001,75.99,92.0,98.0,1.48,Clouds,overcast clouds
1152194,Mae Sai,,TH,20.433531,99.876167,77.0,100.0,75.0,4.7,Rain,light rain
3086732,Rudy,,PL,50.190029,18.453341,65.75,94.0,52.0,1.01,Rain,moderate rain
256342,Papágou,,GR,37.98333,23.816669,82.36,42.0,20.0,6.93,Clouds,few clouds
3164182,Villanova del Battista,,IT,41.120819,15.15875,74.79,30.0,0.0,19.46,Clear,clear sky
2983482,Riorges,,FR,46.04179,4.04966,64.47,59.0,90.0,4.7,Clouds,overcast clouds
2657979,Willigen,,CH,46.73333,8.18333,44.96,87.0,75.0,10.29,Rain,heavy intensity rain
1266397,Kodīnar,,IN,20.790278999999998,70.703056,84.94,80.0,37.0,13.96,Clouds,scattered clouds
2941279,Burghausen,,DE,48.166672,12.83333,70.36,82.0,98.0,4.0,Clouds,overcast clouds
2765257,Seekirchen am Wallersee,,AT,47.900002,13.13333,69.53,49.0,40.0,9.17,Clouds,scattered clouds
2823515,Tengen,,DE,47.821281,8.66117,62.29,78.0,62.0,1.01,Rain,light rain
2111248,Sagae,,JP,38.372501,140.272507,61.65,89.0,100.0,1.03,Clouds,overcast clouds
1798715,Pingshan,,CN,22.693359,114.33783,84.36,94.0,5.0,4.99,Clear,clear sky
2974348,Solignac-sous-Roche,,FR,45.25198,3.9963800000000003,67.57,52.0,75.0,8.05,Rain,light rain
6554668,Strohn,,DE,50.116699,6.91667,66.76,55.0,15.0,9.17,Clouds,few clouds
3020991,Doubs,,FR,46.927879,6.35104,63.09,58.0,20.0,5.82,Clouds,few clouds
2960152,Remich,,LU,49.533329,6.33333,69.8,49.0,20.0,8.05,Clouds,few clouds
3017576,Foulayronnes,,FR,44.240292,0.6451600000000001,68.0,64.0,21.0,6.93,Clouds,few clouds
680869,Corbu,,RO,44.48333,24.716669,75.11,60.0,40.0,16.11,Clouds,scattered clouds
6425879,Vernoux-en-Vivarais,,FR,44.900002,4.65,74.35,38.0,73.0,8.05,Rain,light rain
2893175,Kanzem,,DE,49.666672,6.56667,67.89,49.0,20.0,8.05,Clouds,few clouds
485449,Svobodnyy,,RU,52.330391,46.37122,63.23,87.0,78.0,11.88,Clouds,broken clouds
3167955,San Michele Salentino,,IT,40.63163,17.63151,77.13,54.0,20.0,10.29,Clouds,few clouds
6453890,Évreux,,FR,49.024311,1.15223,63.88,72.0,43.0,12.75,Rain,light rain
1813839,Xinshui,,CN,36.47839,110.755219,69.31,62.0,78.0,4.25,Clouds,broken clouds
70935,Muḩāfaz̧at Shabwah,,YE,15.0,47.0,88.99,30.0,69.0,13.8,Clouds,broken clouds
2895903,Intschede,,DE,52.966671,9.13333,62.28,93.0,100.0,9.37,Rain,light rain
3063448,Valašské Klobouky,,CZ,49.14064,18.007601,64.63,94.0,88.0,5.99,Rain,light rain
2842562,Sachsenbande,,DE,53.961399,9.34411,71.49,59.0,95.0,5.01,Rain,light rain
1791213,Wujia,,CN,30.646351,111.34713,72.0,88.0,59.0,0.76,Clouds,broken clouds
3038355,Aix-en-Othe,,FR,48.223911,3.7342500000000003,68.0,56.0,61.0,13.87,Clouds,broken clouds
1497497,Nizhniy Ingash,,RU,56.200001,96.529999,60.98,64.0,44.0,8.28,Clouds,scattered clouds
1785036,Zhangye,,CN,38.93417,100.451668,76.62,19.0,32.0,3.49,Clouds,scattered clouds
6556916,Simmershofen,,DE,49.533298,10.1333,70.12,46.0,20.0,8.05,Clouds,few clouds
6432126,Sarrant,,FR,43.76667,0.9166700000000001,68.65,99.0,34.0,1.99,Clouds,scattered clouds
734543,Polykárpi,,GR,40.927219,22.013611,86.0,36.0,8.0,5.01,Clear,clear sky
2719312,Brevik,,SE,59.349998,18.200001,74.44,56.0,12.0,6.93,Clouds,few clouds
6458742,Bezirk Gäu,,CH,47.296059,7.77503,60.03,87.0,78.0,1.99,Rain,moderate rain
600443,Birštonas,,LT,54.616669,24.033331,75.2,69.0,49.0,5.82,Clouds,scattered clouds
2785563,Thimister-Clermont,,BE,50.655121,5.86713,66.99,90.0,19.0,7.96,Rain,light rain
1694579,Pasig,,PH,14.58699,121.064957,83.05,79.0,40.0,2.24,Clouds,scattered clouds
6534249,Concesio,,IT,45.605179,10.21697,76.01,48.0,92.0,4.18,Rain,light rain
2832951,Serno,,DE,52.0,12.41667,67.01,96.0,100.0,1.01,Rain,light rain
1138565,Kalāt,,AF,34.389931,63.3778,68.85,24.0,0.0,5.59,Clear,clear sky
2960154,Remich,,LU,49.544998,6.36694,69.8,49.0,20.0,8.05,Clouds,few clouds
3030276,Breteuil,,FR,49.633572,2.29509,65.98,52.0,90.0,11.41,Clouds,overcast clouds
720907,Felsőbánya,,HU,48.216671,20.716669,70.3,78.0,40.0,2.24,Clouds,scattered clouds
2921093,Gering,,DE,50.283329,7.26667,70.11,55.0,38.0,9.17,Clouds,scattered clouds
1494745,Podsineye,,RU,53.665829,91.536392,59.0,87.0,91.0,6.71,Clouds,overcast clouds
1714900,Dilan,,PH,16.0879,120.520699,79.21,82.0,85.0,1.28,Clouds,overcast clouds
2880400,Lasbek,,DE,53.73333,10.36667,72.64,76.0,85.0,1.01,Rain,light rain
2759611,Augustinusga,,NL,53.21785,6.1617,67.32,56.0,100.0,4.47,Clouds,overcast clouds
6535465,Igliano,,IT,44.44294,8.01334,67.19,68.0,40.0,6.93,Clouds,scattered clouds
1604606,Tak Fa,,TH,15.34917,100.495216,76.95,89.0,100.0,3.47,Clouds,overcast clouds
2929298,Erpen,,DE,52.116669,8.16667,65.39,68.0,20.0,4.7,Clouds,few clouds
6450165,Auguaise,,FR,48.700001,0.55,63.75,72.0,64.0,12.75,Rain,moderate rain
3176603,Francavilla Fontana,,IT,40.530628,17.585211,78.26,54.0,20.0,10.29,Clouds,few clouds
1268893,Jīran,,IN,24.316669,74.883331,88.48,41.0,100.0,16.46,Clouds,overcast clouds
819169,Dubakino,,RU,54.712502,38.572777,72.3,84.0,29.0,5.75,Rain,light rain
3193341,Piran,,SI,45.527779,13.57056,76.17,44.0,5.0,9.17,Rain,light rain
7890350,Al ‘Ubaydīyah,,PS,31.71697,35.29007,68.52,81.0,0.0,17.0,Clear,clear sky
1708729,Kinalaglagan,,PH,14.0,121.099998,83.53,79.0,40.0,2.24,Clouds,scattered clouds
3010265,La Chapelle-Saint-Mesmin,,FR,47.886478,1.8345,59.2,82.0,92.0,5.82,Rain,light rain
6552798,Guderhandviertel,,DE,53.533298,9.61667,68.63,93.0,75.0,9.17,Rain,light intensity shower rain
2949952,Bernshausen,,DE,50.900002,8.31667,67.6,63.0,20.0,2.24,Clouds,few clouds
2936403,Dolgesheim,,DE,49.794441,8.25694,75.31,43.0,20.0,7.94,Clouds,few clouds
6542693,Terzolas,,IT,46.361111,10.92587,68.88,47.0,40.0,12.75,Clouds,scattered clouds
3168207,San Giustino,,IT,43.54945,12.17355,74.64,43.0,7.0,5.01,Clear,clear sky
2689520,Nolby,,SE,62.287498,17.369169,72.84,64.0,29.0,9.17,Clouds,scattered clouds
6540699,Nocera Superiore,,IT,40.742111,14.67294,74.52,66.0,0.0,1.01,Clear,clear sky
3162649,Askim,,NO,59.584641,11.16084,84.72,42.0,40.0,3.0,Clouds,scattered clouds
8021870,Peski,,BY,52.152699,23.5931,81.0,48.0,18.0,1.01,Rain,light rain
678306,Feteşti,,RO,44.383331,27.83333,75.2,64.0,75.0,6.93,Clouds,broken clouds
2780544,Ebenthal,,AT,46.608059,14.36417,66.07,63.0,20.0,4.7,Clouds,few clouds
6535587,Sovizzo,,IT,45.526691,11.4461,78.73,34.0,10.0,4.0,Clear,clear sky
1600176,Ban Nong Lup,,TH,16.466669,102.76667,78.8,94.0,75.0,2.24,Clouds,broken clouds
7602488,Barleben,,DE,52.201931,11.6177,66.96,89.0,100.0,4.0,Rain,moderate rain
3189498,Sunja,,HR,45.365002,16.56694,80.19,47.0,78.0,3.36,Rain,light rain
1887188,Huiping,,CN,31.76408,121.777908,72.05,94.0,75.0,11.18,Clouds,broken clouds
262140,Galatás,,GR,38.349998,21.566669,72.93,61.0,20.0,5.82,Clouds,few clouds
6535181,Roncola,,IT,45.768681,9.56065,70.39,56.0,40.0,8.05,Clouds,scattered clouds
517716,Novovoronezh,,RU,51.30719,39.217319,80.6,44.0,59.0,4.47,Clouds,broken clouds
1788830,Xinji,,CN,33.789299,113.000252,73.36,69.0,0.0,5.5,Clear,clear sky
3179293,Cavasso Nuovo,,IT,46.196388,12.76694,64.17,82.0,75.0,11.41,Thunderstorm,thunderstorm with light rain
1708854,Kibonsod,,PH,9.00694,125.209442,77.67,82.0,100.0,2.53,Clouds,overcast clouds
2989422,Orchies,,FR,50.466671,3.23333,69.57,52.0,44.0,9.17,Rain,light rain
6553853,Rengsdorf,,DE,50.5,7.5,72.39,55.0,53.0,1.01,Clouds,broken clouds
3167160,San Zenone al Lambro,,IT,45.327271,9.35525,74.57,60.0,40.0,8.05,Clouds,scattered clouds
1855301,Nishi-hanawa,,JP,35.583328,138.533325,62.01,99.0,100.0,2.59,Rain,moderate rain
6539180,Niscemi,,IT,37.14864,14.39128,81.28,25.0,29.0,8.05,Clouds,scattered clouds
3016607,Garnat-sur-Engièvre,,FR,46.633331,3.6622500000000002,65.1,59.0,90.0,4.7,Clouds,overcast clouds
2833413,Seidlersreuth,,DE,49.866669,12.2,60.64,87.0,100.0,1.99,Rain,light rain
6997380,Höshigiyn-Ar,,MN,47.557171,106.963333,64.4,55.0,40.0,2.24,Clouds,scattered clouds
1804658,Kuiyong,,CN,22.634581,114.416191,83.7,99.0,3.0,5.21,Clear,clear sky
2325458,Otta,,NG,6.66667,3.73333,73.4,100.0,75.0,5.82,Mist,mist
793171,Ada,,RS,45.802502,20.12583,67.51,78.0,89.0,13.67,Clouds,overcast clouds
2811532,Wellen,,DE,52.14518,11.44106,63.84,82.0,90.0,13.87,Clouds,overcast clouds
2325314,Owo,,NG,7.1962,5.58681,75.06,92.0,99.0,5.28,Rain,light rain
3163844,Zovencedo,,IT,45.42849,11.5032,79.43,40.0,9.0,8.01,Clear,clear sky
6542339,Casavatore,,IT,40.899212,14.27663,75.07,57.0,20.0,10.29,Clouds,few clouds
3100881,Dąbie,,PL,52.010559,15.15221,76.01,34.0,83.0,5.12,Rain,moderate rain
2659298,Ollon,,CH,46.295238,6.99314,57.85,52.0,40.0,19.46,Rain,light rain
2473358,Enfidha,,TN,36.135281,10.38083,77.0,53.0,14.0,12.75,Clouds,few clouds
3208432,Isterberg,,DE,52.349998,7.15,69.26,75.0,100.0,2.62,Clouds,overcast clouds
7643657,Liaonan,,CN,29.30126,115.968788,71.85,81.0,80.0,4.59,Clouds,broken clouds
3014289,Guignicourt,,FR,49.437141,3.96756,69.8,52.0,47.0,9.17,Rain,light rain
3166521,Silvano Pietra,,IT,45.040359,8.94785,73.67,60.0,95.0,5.01,Clouds,overcast clouds
2729907,Longyearbyen,,SJ,78.218597,15.64007,42.8,75.0,75.0,4.7,Clouds,broken clouds
3103751,Bęczarka,,PL,49.87793,19.867229,70.52,93.0,20.0,5.82,Clouds,few clouds
1723481,Buenavista,,PH,8.97694,125.40889,75.51,87.0,100.0,2.59,Clouds,overcast clouds
6549261,Trebnitz,,DE,51.099998,12.0667,61.68,96.0,100.0,1.99,Rain,light rain
673731,Mărtiniş,,RO,46.23333,25.383329,69.06,71.0,93.0,2.93,Rain,light rain
3166733,Senna Lodigiana,,IT,45.151669,9.59386,75.29,51.0,75.0,3.44,Rain,light rain
6538312,Vittorio Veneto,,IT,45.972809,12.30001,68.43,82.0,75.0,11.41,Thunderstorm,thunderstorm with light rain
2037411,Fengcheng,,CN,40.453609,124.071671,63.0,93.0,100.0,1.23,Clouds,overcast clouds
6551385,Wallen,,DE,54.283298,9.26667,72.61,56.0,40.0,10.29,Clouds,scattered clouds
2936623,Döbernitz,,DE,51.51667,12.35,64.81,82.0,20.0,12.75,Clouds,few clouds
30735,Ash Shuqayrah,,YE,13.13452,43.786362,88.14,46.0,100.0,6.87,Clouds,overcast clouds
2971033,Valensole,,FR,43.83799,5.98323,73.45,44.0,48.0,3.0,Clouds,scattered clouds
1718828,Canubing No 2,,PH,13.35,121.133331,80.87,79.0,100.0,0.31,Rain,moderate rain
6427159,Cordebugle,,FR,49.116669,0.38333,63.21,82.0,64.0,2.24,Rain,moderate rain
2993572,Moissy-Cramayel,,FR,48.626049,2.6012500000000003,69.03,52.0,59.0,13.87,Rain,moderate rain
2945858,Bösleben,,DE,50.833328,11.06667,60.57,93.0,75.0,8.05,Rain,light rain
2659036,Riedholz,,CH,47.231578999999996,7.56829,64.85,68.0,20.0,10.29,Clouds,few clouds
3065560,Spálené Poříčí,,CZ,49.613708,13.60556,62.2,82.0,90.0,3.36,Clouds,overcast clouds
1254842,Tāttayyangārpettai,,IN,11.13333,78.449997,87.8,52.0,20.0,12.75,Clouds,few clouds
7530858,Poznań,,PL,52.400631,16.901541,78.26,54.0,40.0,4.7,Clouds,scattered clouds
2911257,Hämerten,,DE,52.590542,11.98711,74.91,70.0,100.0,8.01,Rain,light rain
6535076,Ollomont,,IT,45.849758,7.3106,59.76,35.0,96.0,10.29,Rain,light rain
673489,Mica,,RO,47.133331,23.933331,64.2,100.0,40.0,2.24,Clouds,scattered clouds
2034562,Taipingzhuang,,CN,40.16914,122.808151,64.17,75.0,89.0,2.75,Clouds,overcast clouds
6553507,Laubenheim,,DE,49.916698,7.9,70.7,49.0,1.0,5.79,Clear,clear sky
6556392,Tutzing,,DE,47.910702,11.2806,67.62,49.0,20.0,5.82,Clouds,few clouds
8136550,Ban Nam Long,,TH,17.73292,100.133698,75.0,94.0,100.0,2.39,Clouds,overcast clouds
6437890,Théding,,FR,49.133331,6.9,68.86,56.0,20.0,3.36,Clouds,few clouds
6450303,Aulhat-Saint-Privat,,FR,45.566669,3.3166700000000002,62.6,55.0,56.0,10.29,Rain,light rain
2807704,Winterscheid,,DE,50.23333,6.25,64.58,63.0,21.0,3.36,Clouds,few clouds
355182,South Sinai Governorate,,EG,29.0,33.799999,80.6,19.0,0.0,13.87,Clear,clear sky
2946375,Booßen,,DE,52.366669,14.48333,74.44,46.0,53.0,5.01,Rain,moderate rain
1787989,Xuelu,,CN,34.409611,108.340523,73.0,83.0,0.0,4.47,Clear,clear sky
3171101,Petrella Salto,,IT,42.295429,13.06828,65.88,93.0,3.0,9.17,Clear,clear sky
2130057,Hirosaki,,JP,40.59306,140.472504,62.53,90.0,93.0,3.0,Clouds,overcast clouds
1690257,San Basilio,,PH,15.0335,120.583702,80.6,83.0,75.0,3.36,Clouds,broken clouds
3129793,L'Arboç,,ES,41.26667,1.6,71.11,78.0,20.0,1.99,Clouds,few clouds
2723503,Bankeryd,,SE,57.849998,14.11667,73.4,53.0,9.0,12.75,Clear,clear sky
1860797,Kaigandōri,,JP,34.666672,133.916672,64.0,97.0,100.0,7.11,Rain,heavy intensity rain
2890660,Kirchberg,,DE,49.950001,7.4,66.88,59.0,20.0,8.05,Clouds,few clouds
2871535,Mettmann,,DE,51.25,6.96667,73.8,56.0,20.0,5.82,Rain,shower rain
2850630,Rampe,,DE,53.68634,11.48621,73.18,63.0,28.0,5.99,Clouds,scattered clouds
6541787,Vaiano,,IT,43.948952,11.12322,70.61,44.0,40.0,13.87,Clouds,scattered clouds
2651048,Dover,,GB,51.133331,1.3,66.11,80.0,8.0,5.01,Clear,clear sky
3183388,Aiello del Sabato,,IT,40.889118,14.82084,72.82,67.0,0.0,7.05,Clear,clear sky
6552858,Baltrum,,DE,53.727798,7.36965,63.75,88.0,75.0,9.17,Clouds,broken clouds
2918367,Grafenaschau,,DE,47.650002,11.11667,65.34,48.0,40.0,5.82,Clouds,scattered clouds
1923733,Dinglong,,CN,26.415449,115.454514,78.64,79.0,89.0,3.62,Clouds,overcast clouds
6551384,Tellingstedt,,DE,54.219799,9.2831,73.92,56.0,40.0,10.29,Clouds,scattered clouds
667232,Şieuţ,,RO,46.98333,24.65,65.46,93.0,40.0,2.24,Rain,light intensity shower rain
2952644,Bargischow,,DE,53.833328,13.75,62.01,80.0,76.0,1.01,Clouds,broken clouds
2980224,Saint-Étienne-la-Thillaye,,FR,49.29002,0.12021000000000001,62.6,82.0,83.0,2.24,Rain,moderate rain
733715,Obshtina Aksakovo,,BG,43.316669,27.85,71.29,73.0,63.0,2.24,Rain,light rain
2475680,Tleta,,DZ,36.792839,5.88507,75.2,73.0,75.0,5.82,Clouds,broken clouds
1859895,Kasugabaru,,JP,33.533329,130.466675,71.33,94.0,75.0,5.82,Clouds,broken clouds
2839074,Schirmitz,,DE,49.650002,12.16667,64.49,72.0,75.0,9.17,Haze,haze
3093456,Libiąż Mały,,PL,50.099998,19.316669,66.4,93.0,20.0,5.82,Clouds,few clouds
1255631,Srīnivāspur,,IN,13.33333,78.216667,75.2,83.0,40.0,12.75,Clouds,scattered clouds
3006622,Larrey,,FR,47.316669,5.01667,71.6,43.0,25.0,5.82,Rain,light rain
2916950,Groß Boden,,DE,53.75,10.45,72.59,64.0,79.0,9.17,Rain,light rain
6969836,Sanxi,,CN,27.6959,119.062622,68.86,97.0,95.0,2.04,Clouds,overcast clouds
3907892,Piocera,,BO,-18.75,-65.400002,71.47,17.0,66.0,4.5,Clouds,broken clouds
3398255,Independência,,BR,-5.39639,-40.308609,85.84,44.0,2.0,10.36,Clear,clear sky
3459435,Juquitiba,,BR,-23.931669,-47.068329,74.16,46.0,41.0,16.11,Clouds,scattered clouds
3388441,São José de Ribamar,,BR,-2.56194,-44.054169,87.8,58.0,40.0,11.41,Clouds,scattered clouds
3849516,La Paz,,AR,-33.460911,-67.549561,60.69,32.0,73.0,7.67,Clouds,broken clouds
6322137,Bertioga,,BR,-23.748699,-46.0476,84.2,42.0,65.0,4.7,Clouds,broken clouds
3877744,Paillaco,,CL,-40.068218,-72.879349,57.2,93.0,75.0,10.29,Rain,light intensity shower rain
3839482,Rada Tilly,,AR,-45.933331,-67.533333,50.0,57.0,100.0,8.05,Clouds,overcast clouds
3887736,Huechún,,CL,-33.083328,-70.75,50.41,87.0,90.0,3.36,Clouds,overcast clouds
3459181,Lagoa Formosa,,BR,-18.77861,-46.407501,73.0,65.0,0.0,4.0,Clear,clear sky
3450283,Santa Cruz das Palmeiras,,BR,-21.826941,-47.248611,77.0,44.0,72.0,11.41,Clouds,broken clouds
3471834,Araguaiana,,BR,-15.73389,-51.83139,87.03,40.0,10.0,8.25,Clear,clear sky
3838596,Rosales,,AR,-34.173458,-63.153099,60.58,39.0,6.0,4.12,Clear,clear sky
3449401,São Bentinho,,BR,-17.466669,-41.883331,68.38,67.0,59.0,5.73,Clouds,broken clouds
3469294,Bonito,,BR,-21.121111,-56.481941,84.78,43.0,6.0,10.83,Clear,clear sky
3472276,Anchieta,,BR,-26.534439,-53.33139,79.0,49.0,58.0,11.97,Clouds,broken clouds
3659544,Celica,,EC,-4.11667,-79.949997,82.4,39.0,6.0,4.7,Clear,clear sky
3927441,Tinta,,PE,-14.145,-71.406937,63.54,28.0,30.0,2.55,Clouds,scattered clouds
3832759,Villa de Soto,,AR,-30.85523,-64.999474,62.01,32.0,44.0,3.0,Clouds,scattered clouds
7693243,Barra da Anta,,BR,-26.91263,-49.662621,75.0,1.0,91.0,7.07,Clouds,overcast clouds
3834601,Tartagal,,AR,-22.516359,-63.801311,76.96,30.0,0.0,6.51,Clear,clear sky
3915350,Guayaramerín,,BO,-10.83676,-65.361359,87.8,55.0,40.0,5.82,Clouds,scattered clouds
3472128,Anitápolis,,BR,-27.901939,-49.128609,60.01,93.0,92.0,23.0,Clouds,overcast clouds
3472432,Alto Rio Novo,,BR,-19.05611,-41.01667,71.94,66.0,78.0,4.21,Clouds,broken clouds
3460773,Itapaci,,BR,-14.95083,-49.549438,82.8,44.0,5.0,7.34,Clear,clear sky
3458148,Maetinga,,BR,-14.66333,-41.491669,74.8,57.0,39.0,9.98,Clouds,scattered clouds
3427215,Zapiola,,AR,-35.059021,-59.040981,63.23,77.0,90.0,13.87,Clouds,overcast clouds
3453777,Pinhão,,BR,-25.69556,-51.659721,66.99,71.0,100.0,9.6,Clouds,overcast clouds
3890212,El Trebolar,,CL,-33.25,-71.150002,51.17,87.0,90.0,3.36,Clouds,overcast clouds
3389458,Santa Maria Velha,,BR,-8.34028,-49.26833,89.6,40.0,0.0,9.17,Clear,clear sky
3462916,Frutal,,BR,-20.024719,-48.940559,79.5,47.0,33.0,9.78,Clouds,scattered clouds
3403338,Canivete,,BR,-9.31667,-37.26667,79.9,67.0,79.0,13.04,Clouds,broken clouds
3396277,Limoeiro,,BR,-7.87472,-35.450279,84.2,66.0,75.0,14.99,Clouds,broken clouds
3664301,Envira,,BR,-7.3,-70.216667,93.94,41.0,51.0,1.41,Clouds,broken clouds
3429902,Pontevedra,,AR,-34.749741,-58.686958,64.0,77.0,90.0,13.87,Clouds,overcast clouds
6317344,Jaboatão dos Guararapes,,BR,-8.11278,-35.014721,84.2,66.0,75.0,14.99,Clouds,broken clouds
3461707,Harmonia,,BR,-29.547779,-51.42556,76.98,71.0,88.0,10.0,Clouds,overcast clouds
3694720,Mochumí,,PE,-6.54694,-79.86306,71.6,64.0,20.0,14.99,Clouds,few clouds
3847599,Las Vertientes,,AR,-33.283371,-64.579079,64.4,25.0,81.0,6.93,Clouds,broken clouds
3446138,Três Corações,,BR,-21.696939,-45.25333,69.87,53.0,87.0,5.86,Clouds,overcast clouds
3433822,General Almada,,AR,-32.836899,-58.804729,57.99,83.0,93.0,8.99,Clouds,overcast clouds
3450024,Santana,,BR,-18.566669,-39.75,78.62,65.0,2.0,7.31,Clear,clear sky
3904890,Santa Elena,,BO,-20.549999,-64.783333,68.49,21.0,9.0,2.24,Clear,clear sky
3439619,Vichadero,,UY,-31.799999,-54.716671,67.73,80.0,55.0,18.61,Clouds,broken clouds
3393764,Oeiras,,BR,-7.02528,-42.131111,90.0,32.0,0.0,9.66,Clear,clear sky
3397277,João Pessoa,,BR,-7.115,-34.86306,84.2,70.0,75.0,17.22,Clouds,broken clouds
3665474,Acre,,BR,-9.0,-70.0,93.33,38.0,0.0,2.13,Clear,clear sky
3834647,Tapalqué,,AR,-36.354931,-60.026402,61.0,57.0,1.0,3.0,Clear,clear sky
3442057,Las Piedras,,UY,-34.726391,-56.220001,56.1,100.0,90.0,14.99,Clouds,overcast clouds
3654825,La Victoria,,EC,-0.7666700000000001,-75.51667,82.17,85.0,82.0,3.18,Rain,light rain
3833391,Uriburu,,AR,-36.506821,-63.862259,59.9,34.0,82.0,7.67,Clouds,broken clouds
3691148,Tumbes,,PE,-3.5666700000000002,-80.441391,80.6,65.0,40.0,11.45,Clouds,scattered clouds
3910971,Machacamarca,,BO,-18.16667,-67.033333,54.84,28.0,99.0,2.86,Clouds,overcast clouds
7583030,Sítio Santana,,BR,-23.54738,-47.167789,74.55,46.0,64.0,16.11,Clouds,broken clouds
3466062,Cláudio,,BR,-20.443331,-44.765831,72.1,44.0,5.0,6.38,Clear,clear sky
3461763,Guaxupé,,BR,-21.305281,-46.71278,69.33,62.0,93.0,6.96,Clouds,overcast clouds
3429244,San Antonio de Padua,,AR,-34.664459,-58.707691,63.86,71.0,47.0,7.0,Clouds,scattered clouds
5881192,Tāfuna,,AS,-14.33583,-170.720001,78.8,74.0,90.0,21.92,Clouds,overcast clouds
3452073,Queimados,,BR,-22.71611,-43.555279,79.39,44.0,1.0,2.24,Clear,clear sky
3923154,Bermejo,,BO,-22.65,-64.366669,78.71,27.0,1.0,4.27,Clear,clear sky
3446591,Terra de Areia,,BR,-29.585279,-50.070831,77.94,57.0,99.0,5.88,Clouds,overcast clouds
3838174,San Agustín,,AR,-31.97681,-64.374001,69.57,24.0,39.0,7.0,Clouds,scattered clouds
3892878,Curepto,,CL,-35.083328,-72.01667,53.01,77.0,100.0,12.73,Clouds,overcast clouds
3472414,Álvaro de Carvalho,,BR,-22.08917,-49.718891,75.4,56.0,43.0,8.52,Clouds,scattered clouds
3428609,San Miguel del Monte,,AR,-35.439621,-58.806751,62.96,52.0,28.0,12.01,Clouds,scattered clouds
3455152,Paraguaçu Paulista,,BR,-22.412781,-50.575829,75.63,60.0,70.0,10.78,Clouds,broken clouds
3407980,Alenquer,,BR,-1.9416700000000002,-54.738331,87.73,59.0,99.0,5.88,Clouds,overcast clouds
3401106,Demerval Lobão,,BR,-5.3583300000000005,-42.676392,87.8,43.0,1.0,10.29,Clear,clear sky
3403566,Campo Maior,,BR,-4.82778,-42.16861,87.44,40.0,0.0,6.82,Clear,clear sky
3841426,Peyrano,,AR,-33.537331,-60.801491,65.34,53.0,15.0,7.0,Clouds,few clouds
6621249,Pilaya,,BO,-20.902121,-64.740341,86.0,11.0,1.0,3.74,Clear,clear sky
3862555,Caroya,,AR,-31.033331,-64.116669,66.87,24.0,20.0,5.82,Clouds,few clouds
3439348,Benjamín Aceval,,PY,-24.966669,-57.566669,86.0,48.0,47.0,20.8,Clouds,scattered clouds
3427279,Yapeyú,,AR,-29.469139,-56.818409,66.2,82.0,75.0,14.99,Clouds,broken clouds
3402893,Cariré,,BR,-3.9505600000000003,-40.473331,85.8,51.0,10.0,6.69,Clear,clear sky
3896161,Catemu,,CL,-32.633331,-71.033333,53.35,87.0,100.0,2.13,Clouds,overcast clouds
3935206,Matamula,,PE,-17.85,-70.550003,61.2,93.0,75.0,5.82,Clouds,broken clouds
3880143,Mejillones,,CL,-23.1,-70.449997,60.8,82.0,75.0,13.87,Clouds,broken clouds
3930871,Quilahuani,,PE,-17.31778,-70.258057,63.23,24.0,63.0,7.52,Clouds,broken clouds
3691175,Trujillo,,PE,-8.11599,-79.029984,69.57,69.0,52.0,9.33,Clouds,broken clouds
